id,date,original_tweet,sentiment,prefix,original_completion,completion,combined,cosine
1289879522700152833,2020-08-02 11:03:37+00:00,RT @TommyHicksGOP: âJoe Biden actually wants to raise taxes over $7 trillion on the American people.ââ@ErinMPerrine https://t.co/eOBMW7iUeL,negative,RT @TommyHicksGOP: âJoe Biden actually wants to raise,taxes over $7 trillion on the American people.ââ@ErinMPerrine https://t.co/eOBMW7iUeL,your taxes.â@realDonaldTrump #MakeAmericaGreatAgain https://t.co/134W8Qz62x,RT @TommyHicksGOP: âJoe Biden actually wants to raise your taxes.â@realDonaldTrump #MakeAmericaGreatAgain https://t.co/134W8Qz62x,0.6546275615692139
1119207303700471809,2019-04-19 11:53:09+00:00,"Statements are made about me by certain people in the Crazy Mueller Report, in itself written by 18 Angry Democrat Trump Haters, which are fabricated &amp, totally untrue. Watch out for people that take so-called ânotes,â when the notes never existed until needed. Because I never....",negative,Statements are made about me by certain people in the Crazy Mueller,"Report, in itself written by 18 Angry Democrat Trump Haters, which are fabricated &amp, totally untrue. Watch out for people that take so-called ânotes,â when the notes never existed until needed. Because I never....","Report. Some of these statements are totally false and some are highly inaccurate. I have been very careful not to make any statements about the Report, but now that it is out, I feel that I should set the record straight with respect to some of the statements made. I will be making a full statement on this subject tomorrow!","Statements are made about me by certain people in the Crazy Mueller Report. Some of these statements are totally false and some are highly inaccurate. I have been very careful not to make any statements about the Report, but now that it is out, I feel that I should set the record straight with respect to some of the statements made. I will be making a full statement on this subject tomorrow!",0.4091506600379944
563702772215087104,2015-02-06 14:16:28+00:00,Via @BreitbartNews by @mboyle1: âEXCLUSIVE â DONALD TRUMP TO SPEAK AT CPACâ http://t.co/mhaQFB4Lyh @CPACnews,neutral,Via @BreitbartNews by @mboyle1:,âEXCLUSIVE â DONALD TRUMP TO SPEAK AT CPACâ http://t.co/mhaQFB4Lyh @CPACnews,âTrump: âIâm the only one who can beat Bidenââ https://t.co/0Zwq65947P,Via @BreitbartNews by @mboyle1: âTrump: âIâm the only one who can beat Bidenââ https://t.co/0Zwq65947P,0.21578127145767212
1131138360125399041,2019-05-22 10:02:55+00:00,"The Democrats are getting ZERO work done in Congress. All they are focused on is trying to prove the Mueller Report wrong, the Witch Hunt!",negative,The Democrats are getting ZERO work done in Congress. All they are focused on is trying to prove the Mueller Report,"wrong, the Witch Hunt!",", which was totally exonerating, was wrong. They have no ideas, no energy, and no drive. The Republicans are working hard for the American people!","The Democrats are getting ZERO work done in Congress. All they are focused on is trying to prove the Mueller Report , which was totally exonerating, was wrong. They have no ideas, no energy, and no drive. The Republicans are working hard for the American people!",0.2057839035987854
265929446740082688,2012-11-06 21:31:35+00:00,"Whoever wins today, remember that tomorrow we still have a country struggling. Our work is not done until America is strong again.",negative,"Whoever wins today, remember that tomorrow we still have",a country struggling. Our work is not done until America is strong again.,"a lot of work to do. We must rebuild our economy, restore the rule of law and protect our national security. We will win again in 2024!","Whoever wins today, remember that tomorrow we still have a lot of work to do. We must rebuild our economy, restore the rule of law and protect our national security. We will win again in 2024!",0.521580159664154
906826427210792960,2017-09-10 10:27:22+00:00,RT @Scavino45: Florida Governor Rick @FLGovScott. #HurricaineIrma https://t.co/ch3wx9HDMj,neutral,RT @Scavino45: Florida Governor,Rick @FLGovScott. #HurricaineIrma https://t.co/ch3wx9HDMj,@RonDeSantisFL: âWeâre going to continue to do what we can to help the people of Puerto Rico.â https://t.co/...,RT @Scavino45: Florida Governor @RonDeSantisFL: âWeâre going to continue to do what we can to help the people of Puerto Rico.â https://t.co/...,0.30578699707984924
741292912894431232,2016-06-10 15:36:17+00:00,"""""""Donald Trump Plans To Continue GOPLegacy Of Leading On Womenâs, Civil Rights Against Racist, Sexist Democrats"""" https://t.co/nEPqAYw1G5""",neutral,"""""""Donald Trump Plans To","Continue GOPLegacy Of Leading On Womenâs, Civil Rights Against Racist, Sexist Democrats"""" https://t.co/nEPqAYw1G5""","Cut Taxes For All Americans, But Especially The Middle Class. We will be cutting taxes for the Middle Class by 20% (or more), and for the Small Business Owner by 25%.","""""""Donald Trump Plans To Cut Taxes For All Americans, But Especially The Middle Class. We will be cutting taxes for the Middle Class by 20% (or more), and for the Small Business Owner by 25%.",0.1921253204345703
1262737181937938432,2020-05-19 13:29:39+00:00,.@foxandfriends trounces Morning Psycho (MSDNC) in the Ratings!,neutral,.@foxandfriends trounces Morning Psycho (MSDNC) in,the Ratings!,"the ratings. @seanhannity is #1, @greggutfeld is #2, and @IngrahamAngle is #3. The Fake News Media is dead!",".@foxandfriends trounces Morning Psycho (MSDNC) in the ratings. @seanhannity is #1, @greggutfeld is #2, and @IngrahamAngle is #3. The Fake News Media is dead!",0.5380197763442993
1297275241203458048,2020-08-22 20:51:34+00:00,....that they are trying to pull off in violation of everything that our Country stands for. Vote NO to the Pelosi/ Schumer money wasting HOAX which is taking place now. Then fight the $51 million unasked for Ballots. Only ABSENTEE BALLOTS are acceptable!,neutral,....that they are trying to pull off in violation of everything that our Country,stands for. Vote NO to the Pelosi/ Schumer money wasting HOAX which is taking place now. Then fight the $51 million unasked for Ballots. Only ABSENTEE BALLOTS are acceptable!,"stands for. They are trying to take away your Second Amendment. They are trying to take away your religious freedom. They are trying to take away your Border Security. They are trying to take away your Military and V.A. They are trying to take away your Tax Cuts and, most importantly, they are trying to take away your vote!","....that they are trying to pull off in violation of everything that our Country stands for. They are trying to take away your Second Amendment. They are trying to take away your religious freedom. They are trying to take away your Border Security. They are trying to take away your Military and V.A. They are trying to take away your Tax Cuts and, most importantly, they are trying to take away your vote!",0.6123471260070801
278868265336459265,2012-12-12 14:25:50+00:00,Re Real Estate: You donât necessarily need the best location. What you need is the best deal...,neutral,Re Real Estate: You donât necessarily need the best location. What you need is the best,deal...,"location for your business. If you are in the restaurant business, you want to be on a busy street corner with lots of foot traffic. If you are in the office business, you want to be in an area where there are lots of businesses. If you are in the retail business, you want to be near other retailers. Location is important, but it is not everything. Find the best location for your business. #Success","Re Real Estate: You donât necessarily need the best location. What you need is the best location for your business. If you are in the restaurant business, you want to be on a busy street corner with lots of foot traffic. If you are in the office business, you want to be in an area where there are lots of businesses. If you are in the retail business, you want to be near other retailers. Location is important, but it is not everything. Find the best location for your business. #Success",0.006353638134896755
266287781486141441,2012-11-07 21:15:29+00:00,It has been a pleasure to make so many friends and meet so many great people on the trail this past cycle.  We will fight on!,positive,It has been a pleasure to make so many friends,and meet so many great people on the trail this past cycle.  We will fight on!,"and colleagues in the past 10 years. Thank you for your support and friendship.
This is a great honor, but I do not run in order to seek power. I run to serve the people of this country. Together, we will Make America Great Again!
""""""@TerryLindsey: @realDonaldTrump @FoxNews Trump for President!""""  Thanks Terry!""","It has been a pleasure to make so many friends and colleagues in the past 10 years. Thank you for your support and friendship.
This is a great honor, but I do not run in order to seek power. I run to serve the people of this country. Together, we will Make America Great Again!
""""""@TerryLindsey: @realDonaldTrump @FoxNews Trump for President!""""  Thanks Terry!""",0.3861660361289978
405029742677475328,2013-11-25 17:46:30+00:00,Realize that being an entrepreneur is not a group effort. You're in charge. Everything starts with you.,neutral,Realize that being an entrepreneur is not a group effort. You're,in charge. Everything starts with you.,"the one who's going to be making all the tough decisions, and you're the one who's going to have to live with the consequences of those decisions. So if you don't like being alone, this isn't for you. But if you can handle it, then you're on your way to becoming a successful entrepreneur.","Realize that being an entrepreneur is not a group effort. You're the one who's going to be making all the tough decisions, and you're the one who's going to have to live with the consequences of those decisions. So if you don't like being alone, this isn't for you. But if you can handle it, then you're on your way to becoming a successful entrepreneur.",0.2481667548418045
1261668048018321410,2020-05-16 14:41:17+00:00,America is proud of Ron Johnson. He never gives up! https://t.co/tfWXWRuy8q,positive,America is proud of,Ron Johnson. He never gives up! https://t.co/tfWXWRuy8q,"its military. We honor our veterans, and we remember the fallen. But today, I want to talk about something else: the families of our troops. The men and women who serve in our Armed Forces are heroes, but they wouldn't be able to do their job without the support of their loved ones. That's why it's so important that we recognize and support the spouses, children, and parents who sacrifice alongside them. Thank you to all of our military families! https://t.co/3ZVzY5qJ9N","America is proud of its military. We honor our veterans, and we remember the fallen. But today, I want to talk about something else: the families of our troops. The men and women who serve in our Armed Forces are heroes, but they wouldn't be able to do their job without the support of their loved ones. That's why it's so important that we recognize and support the spouses, children, and parents who sacrifice alongside them. Thank you to all of our military families! https://t.co/3ZVzY5qJ9N",0.0784410908818245
1309448549294276609,2020-09-25 11:03:57+00:00,"One of the worst polls in 2016 was the @FoxNews Poll. They were so ridiculously wrong. Fox said they were going to change pollsters, but they didnât. They totally over sample Democrats to a point that a child could see what is going on. Rasmussen, which was accurate, at 52%.",negative,One of the worst polls in 2016 was,"the @FoxNews Poll. They were so ridiculously wrong. Fox said they were going to change pollsters, but they didnât. They totally over sample Democrats to a point that a child could see what is going on. Rasmussen, which was accurate, at 52%.","a CNN poll that showed Hillary Clinton leading Donald Trump by 12 points. It was taken in the last two weeks of the campaign and it was wrong. The margin of error on this poll was plus or minus 5%. So, if you take the margin of error into account, the poll actually showed that Trump could have been ahead by 7 points. But the media didnât report this fact. They just reported that Clinton was winning by 12 points. This is a total disgrace!","One of the worst polls in 2016 was a CNN poll that showed Hillary Clinton leading Donald Trump by 12 points. It was taken in the last two weeks of the campaign and it was wrong. The margin of error on this poll was plus or minus 5%. So, if you take the margin of error into account, the poll actually showed that Trump could have been ahead by 7 points. But the media didnât report this fact. They just reported that Clinton was winning by 12 points. This is a total disgrace!",0.5091375112533569
1149000308925849601,2019-07-10 16:59:55+00:00,"My Administration is taking groundbreaking action to bring new hope to millions of Americans suffering from kidney disease. Today I signed an Executive Order, Advancing American Kidney Health...https://t.co/tAlFdDSTUU",neutral,My Administration is taking groundbreaking action to bring new hope to millions of Americans suffering from kidney disease. Today I,"signed an Executive Order, Advancing American Kidney Health...https://t.co/tAlFdDSTUU","am directing the Department of Health and Human Services (HHS) to take immediate steps to expand access to home dialysis and to increase the supply of life-saving transplant organs. These actions will help reduce costs, improve patient outcomes, and save lives.
We are also working to make sure that people with kidney disease have access to the most advanced treatments available. Last year, I signed a historic Executive Order to accelerate the development of breakthrough cures for rare diseases, including kidney disease. The Food and Drug Administration (FDA) has already approved several new therapies, and we are making great progress in bringing more to market.
Together, we can help people with kidney disease live longer, healthier, and happier lives. We are committed to fighting this deadly disease and giving hope to all Americans!","My Administration is taking groundbreaking action to bring new hope to millions of Americans suffering from kidney disease. Today I am directing the Department of Health and Human Services (HHS) to take immediate steps to expand access to home dialysis and to increase the supply of life-saving transplant organs. These actions will help reduce costs, improve patient outcomes, and save lives.
We are also working to make sure that people with kidney disease have access to the most advanced treatments available. Last year, I signed a historic Executive Order to accelerate the development of breakthrough cures for rare diseases, including kidney disease. The Food and Drug Administration (FDA) has already approved several new therapies, and we are making great progress in bringing more to market.
Together, we can help people with kidney disease live longer, healthier, and happier lives. We are committed to fighting this deadly disease and giving hope to all Americans!",0.7310773730278015
1237841878889840642,2020-03-11 20:44:36+00:00,I will be addressing the Nation this evening at 9:00 P.M. (Eastern) from the Oval Office.,neutral,I will be addressing the Nation this evening,at 9:00 P.M. (Eastern) from the Oval Office.,"from the Oval Office. We are in a battle against a deadly enemy, the invisible enemy, COVID-19. We have made great progress, but we must continue to be vigilant and we must continue to be united. Tonight, I want to update you on where we are with our fight against the virus and what we are doing to protect the American people. The United States is engaged in an all-out effort to defeat the invisible enemy that is ravaging the world. Our Nation has never seen anything like it. It is a war that we are winning, but we must remain vigilant. We must not let our guard down. The virus is still out there. The numbers are still high. We are fighting back hard, and we will win! https://t.co/57034cWV2P","I will be addressing the Nation this evening from the Oval Office. We are in a battle against a deadly enemy, the invisible enemy, COVID-19. We have made great progress, but we must continue to be vigilant and we must continue to be united. Tonight, I want to update you on where we are with our fight against the virus and what we are doing to protect the American people. The United States is engaged in an all-out effort to defeat the invisible enemy that is ravaging the world. Our Nation has never seen anything like it. It is a war that we are winning, but we must remain vigilant. We must not let our guard down. The virus is still out there. The numbers are still high. We are fighting back hard, and we will win! https://t.co/57034cWV2P",0.28965237736701965
281472782750056448,2012-12-19 18:55:15+00:00,Sheena Monnin acted terribly...she got what she deserved!,negative,Sheena Monnin acted,terribly...she got what she deserved!,"as the first female president of the International Association of Culinary Professionals (IACP) in 2015-2016. She has been a member since 1987 and has served on its board of directors for seven years. She was also elected to the IACP Hall of Fame in 2013. She is an award-winning author, editor, food writer, and recipe developer who has written more than 25 cookbooks. She has been nominated for three James Beard Awards and won two. She has also won the IACP Cookbook Award for Best Cooking from a Specific Region or Country, the IACP Cookbook Award for Best Culinary History, and the IACP Cookbook Award for Best Culinary Travel. She has written for The New York Times, Food & Wine, Bon Appétit, Fine Cooking, Cooking Light, Saveur, and many other magazines. She has appeared on the Today Show, Good Morning America, and The Martha Stewart Show. She has been a judge on the Food Network’s Iron Chef America, Chopped, and Beat Bobby Flay. She has taught cooking classes at the Institute of Culinary Education, the French Culinary Institute, and Sur La Table. She is currently a contributing editor at Food & Wine magazine and the culinary director of the American Institute of Wine & Food. She lives in New York City with her husband and their two children. Her website is www.sheenamonnin.com.
Get a FREE e-book by joining our mailing list today!
Plus, receive recommendations and exclusive offers on all of your favorite books and authors from Simon & Schuster.","Sheena Monnin acted as the first female president of the International Association of Culinary Professionals (IACP) in 2015-2016. She has been a member since 1987 and has served on its board of directors for seven years. She was also elected to the IACP Hall of Fame in 2013. She is an award-winning author, editor, food writer, and recipe developer who has written more than 25 cookbooks. She has been nominated for three James Beard Awards and won two. She has also won the IACP Cookbook Award for Best Cooking from a Specific Region or Country, the IACP Cookbook Award for Best Culinary History, and the IACP Cookbook Award for Best Culinary Travel. She has written for The New York Times, Food & Wine, Bon Appétit, Fine Cooking, Cooking Light, Saveur, and many other magazines. She has appeared on the Today Show, Good Morning America, and The Martha Stewart Show. She has been a judge on the Food Network’s Iron Chef America, Chopped, and Beat Bobby Flay. She has taught cooking classes at the Institute of Culinary Education, the French Culinary Institute, and Sur La Table. She is currently a contributing editor at Food & Wine magazine and the culinary director of the American Institute of Wine & Food. She lives in New York City with her husband and their two children. Her website is www.sheenamonnin.com.
Get a FREE e-book by joining our mailing list today!
Plus, receive recommendations and exclusive offers on all of your favorite books and authors from Simon & Schuster.",0.20650750398635864
206883140462055424,2012-05-27 23:02:39+00:00,"George Will may be the dumbest(and most overrated) political commentator of all time. If the Republicans listen to him, they will lose.",negative,George Will may,"be the dumbest(and most overrated) political commentator of all time. If the Republicans listen to him, they will lose.","be the most influential conservative columnist in America, but he is also a thoughtful and reflective man who has written on a wide range of topics. He is a member of the Washington Post Writers Group, and his column appears in over 400 newspapers across the country. George Will has been a regular panelist on ABC's This Week with George Stephanopoulos since 1996. He has also appeared as a commentator on various other programs, including Meet the Press, Face the Nation, The McLaughlin Group, and The Colbert Report. In addition to his weekly column and television appearances, George Will is a frequent guest on radio talk shows and is a popular speaker at colleges and universities across the country. He has written ten books, including the best-selling ""Statecraft as Soulcraft"" and ""One America: Indivisible."" His most recent book, ""The Conservative Sensibility,"" was released in September 2017. George Will has won two Pulitzer Prizes for commentary and was named one of the top ten journalists in America by the American Society of Newspaper Editors. He received the Presidential Medal of Freedom from President Ronald Reagan in 1986. He is a member of the American Academy of Arts and Sciences and has received honorary degrees from numerous institutions. Mr. Will lives in Bethesda, Maryland, with his wife, Mari Maseng Will, and their three children. They are members of St. John's Episcopal Church in Chevy Chase, Maryland. Mr. Will is a graduate of Trinity College in Hartford, Connecticut, and Harvard Law School. He served as a law clerk to Justice William O. Douglas of the United States Supreme Court.
Get notified when George F. Will is online again. We'll send you a text when they're live so you don't miss it. (We promise we'll never spam you)Subscribe! (text ""twitch"" to 88022) https://t.co/1hYwJqRy5W","George Will may be the most influential conservative columnist in America, but he is also a thoughtful and reflective man who has written on a wide range of topics. He is a member of the Washington Post Writers Group, and his column appears in over 400 newspapers across the country. George Will has been a regular panelist on ABC's This Week with George Stephanopoulos since 1996. He has also appeared as a commentator on various other programs, including Meet the Press, Face the Nation, The McLaughlin Group, and The Colbert Report. In addition to his weekly column and television appearances, George Will is a frequent guest on radio talk shows and is a popular speaker at colleges and universities across the country. He has written ten books, including the best-selling ""Statecraft as Soulcraft"" and ""One America: Indivisible."" His most recent book, ""The Conservative Sensibility,"" was released in September 2017. George Will has won two Pulitzer Prizes for commentary and was named one of the top ten journalists in America by the American Society of Newspaper Editors. He received the Presidential Medal of Freedom from President Ronald Reagan in 1986. He is a member of the American Academy of Arts and Sciences and has received honorary degrees from numerous institutions. Mr. Will lives in Bethesda, Maryland, with his wife, Mari Maseng Will, and their three children. They are members of St. John's Episcopal Church in Chevy Chase, Maryland. Mr. Will is a graduate of Trinity College in Hartford, Connecticut, and Harvard Law School. He served as a law clerk to Justice William O. Douglas of the United States Supreme Court.
Get notified when George F. Will is online again. We'll send you a text when they're live so you don't miss it. (We promise we'll never spam you)Subscribe! (text ""twitch"" to 88022) https://t.co/1hYwJqRy5W",0.45780766010284424
1305140931042009095,2020-09-13 13:47:00+00:00,"I thought Mini Mike was through with Democrat politics after spending almost 2 Billion Dollars, and then giving the worst and most inept Debate Performance in the history of Presidential Politics. Pocahontas ended his political career on first question, OVER! Save NYC instead. https://t.co/WgbVvEUt2N",negative,I thought Mini Mike was through with Democrat politics,"after spending almost 2 Billion Dollars, and then giving the worst and most inept Debate Performance in the history of Presidential Politics. Pocahontas ended his political career on first question, OVER! Save NYC instead. https://t.co/WgbVvEUt2N",". But no, he’s back at it again, and this time he’s going after the Democrats’ favorite whipping boy: President Donald Trump.
In a new ad that is set to air in swing states like Florida, North Carolina, and Pennsylvania, the former Republican presidential candidate takes aim at the president for his “contemptible” handling of the coronavirus pandemic.
The ad, which you can watch above, features clips of Trump from the early days of the pandemic, when he downplayed the threat of the virus and said it would “go away.” The ad also includes clips of the president saying he didn’t want to shut down the country, and that the U.S. would be open for business by Easter.
The ad then cuts to footage of the president now, as he faces the consequences of his earlier decisions. It shows him wearing a mask and giving a speech from the White House Rose Garden, where he announced the end of the federal eviction moratorium.
Trump has been under fire from both sides of the aisle for his handling of the pandemic. Some Republicans have criticized him for not doing enough to help states and cities deal with the crisis, while Democrats have accused him of being slow to act and failing to take the virus seriously.
In the ad, Romney says that Trump’s “contemptible” response to the pandemic has cost thousands of lives and trillions of dollars. He also says that the president’s actions have put the country on the path to economic ruin.
Romney, who is running for re-election in Utah, has been a vocal critic of Trump since he endorsed Joe Biden for president last month. He has also called for the impeachment of the president over his handling of the pandemic.
The ad comes as Democrats are pushing hard to keep control of the Senate in November. They need to flip three seats to gain a majority, and they are targeting several Republican incumbents in swing states. Romney is one of those targets, and he is facing a tough challenge from former Salt Lake City Mayor Jackie Biskupski.
The ad is part of a larger effort by Democrats to paint Romney as a moderate who is out of step with the rest of the party. They hope to use his endorsement of Biden to convince voters that he is not a true conservative and that he is more interested in protecting his own political future than standing up for the principles of the Republican Party.
Romney has tried to distance himself from Trump in recent months, but he has stopped short of endorsing Biden or any other Democratic candidate. Instead, he has focused on attacking","I thought Mini Mike was through with Democrat politics . But no, he’s back at it again, and this time he’s going after the Democrats’ favorite whipping boy: President Donald Trump.
In a new ad that is set to air in swing states like Florida, North Carolina, and Pennsylvania, the former Republican presidential candidate takes aim at the president for his “contemptible” handling of the coronavirus pandemic.
The ad, which you can watch above, features clips of Trump from the early days of the pandemic, when he downplayed the threat of the virus and said it would “go away.” The ad also includes clips of the president saying he didn’t want to shut down the country, and that the U.S. would be open for business by Easter.
The ad then cuts to footage of the president now, as he faces the consequences of his earlier decisions. It shows him wearing a mask and giving a speech from the White House Rose Garden, where he announced the end of the federal eviction moratorium.
Trump has been under fire from both sides of the aisle for his handling of the pandemic. Some Republicans have criticized him for not doing enough to help states and cities deal with the crisis, while Democrats have accused him of being slow to act and failing to take the virus seriously.
In the ad, Romney says that Trump’s “contemptible” response to the pandemic has cost thousands of lives and trillions of dollars. He also says that the president’s actions have put the country on the path to economic ruin.
Romney, who is running for re-election in Utah, has been a vocal critic of Trump since he endorsed Joe Biden for president last month. He has also called for the impeachment of the president over his handling of the pandemic.
The ad comes as Democrats are pushing hard to keep control of the Senate in November. They need to flip three seats to gain a majority, and they are targeting several Republican incumbents in swing states. Romney is one of those targets, and he is facing a tough challenge from former Salt Lake City Mayor Jackie Biskupski.
The ad is part of a larger effort by Democrats to paint Romney as a moderate who is out of step with the rest of the party. They hope to use his endorsement of Biden to convince voters that he is not a true conservative and that he is more interested in protecting his own political future than standing up for the principles of the Republican Party.
Romney has tried to distance himself from Trump in recent months, but he has stopped short of endorsing Biden or any other Democratic candidate. Instead, he has focused on attacking",0.2730560004711151
442976027334426624,2014-03-10 10:51:29+00:00,"Will be on Fox &amp, Friends at 7 (10 minutes). ENJOY!",positive,Will be on,"Fox &amp, Friends at 7 (10 minutes). ENJOY!","sale at the following locations:
- The 2018 edition of the book will be available for purchase at the 2018 Annual Meeting in Washington, D.C. (April 6-9).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Leadership Summit in Phoenix, AZ (May 3-5).
- The 2018 edition of the book will be available for purchase at the 2018 Internal Medicine Meeting in New Orleans, LA (April 25-28).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Research and Education Foundation National Awards Dinner in Chicago, IL (October 17).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Leadership Day in Washington, D.C. (May 15-16).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Fellows Assembly in San Francisco, CA (August 1-4).
- The 2018 edition of the book will be available for purchase at the 2018 ACP National Conference of Internists in San Diego, CA (November 1-4). 
- The 2018 edition of the book will be available for purchase at the 2018 ACP Board of Governors meeting in Washington, D.C. (June 21-23).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Board of Regents meeting in Washington, D.C. (July 19-21).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Leadership Day in Washington, D.C. (September 19-20).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Board of Directors meeting in Washington, D.C. (December 5-7).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Board of Governors meeting in Washington, D.C. (January 11-13).
- The 2018","Will be on sale at the following locations:
- The 2018 edition of the book will be available for purchase at the 2018 Annual Meeting in Washington, D.C. (April 6-9).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Leadership Summit in Phoenix, AZ (May 3-5).
- The 2018 edition of the book will be available for purchase at the 2018 Internal Medicine Meeting in New Orleans, LA (April 25-28).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Research and Education Foundation National Awards Dinner in Chicago, IL (October 17).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Leadership Day in Washington, D.C. (May 15-16).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Fellows Assembly in San Francisco, CA (August 1-4).
- The 2018 edition of the book will be available for purchase at the 2018 ACP National Conference of Internists in San Diego, CA (November 1-4). 
- The 2018 edition of the book will be available for purchase at the 2018 ACP Board of Governors meeting in Washington, D.C. (June 21-23).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Board of Regents meeting in Washington, D.C. (July 19-21).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Leadership Day in Washington, D.C. (September 19-20).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Board of Directors meeting in Washington, D.C. (December 5-7).
- The 2018 edition of the book will be available for purchase at the 2018 ACP Board of Governors meeting in Washington, D.C. (January 11-13).
- The 2018",0.1007668599486351
629548582199291904,2015-08-07 07:04:13+00:00,Wow! What a great honor from @DRUDGE_REPORT http://t.co/fokcASBVuN,positive,Wow! What a great honor,from @DRUDGE_REPORT http://t.co/fokcASBVuN,"to be asked to speak at the 2019 National Association of Women Business Owners (NAWBO) convention in Nashville, Tennessee. I will be speaking on Wednesday, September 4th from 8:30-9:30am about how to create a culture of innovation and entrepreneurship within your company.
This is my first time speaking at NAWBO and I am so excited to be there. I will be talking about how to create an environment that encourages innovation and entrepreneurship within your organization. I will also be discussing how to build a business that allows you to live the life you want to live. This is a topic that I am passionate about and I look forward to sharing it with the audience. I hope to see you there!
For more information about the event or to register, visit https://www.nawbo.org/national-convention/. If you are interested in attending but have not registered yet, use the code NAWBONET2019 for a $50 discount off the registration fee. This offer expires on August 16th, 2019. Register soon as space is limited. See you there! #Nashville #Innovation #Entrepreneurship #WomenInBusiness #NAWBO #NAWBOConvention #NashvilleTN #WomenOwnIt #WomenOwnBusinesses #WomenEmpowerment #WomenLeadership #WomenBosses #WomenRock #WomenWin #WomenCEO #WomenEntrepreneurs #WomenInTech #WomenInSTEM #WomenInBusiness #WomenInTechnology #WomenInScience #WomenInEngineering #WomenInFinance #WomenInMarketing #WomenInSales #WomenInLaw #WomenInEducation #WomenInPolitics #WomenInMedia #WomenInSports #WomenInEntertainment #WomenInArt #WomenInMusic #WomenInFilm #WomenInFashion #WomenInDesign #WomenInArchitecture #WomenInConstruction #WomenInRealEstate #WomenInAgriculture #WomenInManufacturing #WomenInHealthcare #WomenInPharma #WomenInBiotech #WomenInEnergy #WomenInMining #WomenInTransportation #WomenInLogistics #WomenInRetail #WomenInHospitality #WomenInTourism #WomenInTravel #WomenInFoodService #WomenInRestaurant #WomenInNonProfit #WomenInGovernment #WomenInMilitary #WomenInPublicSafety #WomenInLawEnforcement #WomenInFirefighting #WomenInEmergencyServices #WomenInFirstResponse #WomenIn","Wow! What a great honor to be asked to speak at the 2019 National Association of Women Business Owners (NAWBO) convention in Nashville, Tennessee. I will be speaking on Wednesday, September 4th from 8:30-9:30am about how to create a culture of innovation and entrepreneurship within your company.
This is my first time speaking at NAWBO and I am so excited to be there. I will be talking about how to create an environment that encourages innovation and entrepreneurship within your organization. I will also be discussing how to build a business that allows you to live the life you want to live. This is a topic that I am passionate about and I look forward to sharing it with the audience. I hope to see you there!
For more information about the event or to register, visit https://www.nawbo.org/national-convention/. If you are interested in attending but have not registered yet, use the code NAWBONET2019 for a $50 discount off the registration fee. This offer expires on August 16th, 2019. Register soon as space is limited. See you there! #Nashville #Innovation #Entrepreneurship #WomenInBusiness #NAWBO #NAWBOConvention #NashvilleTN #WomenOwnIt #WomenOwnBusinesses #WomenEmpowerment #WomenLeadership #WomenBosses #WomenRock #WomenWin #WomenCEO #WomenEntrepreneurs #WomenInTech #WomenInSTEM #WomenInBusiness #WomenInTechnology #WomenInScience #WomenInEngineering #WomenInFinance #WomenInMarketing #WomenInSales #WomenInLaw #WomenInEducation #WomenInPolitics #WomenInMedia #WomenInSports #WomenInEntertainment #WomenInArt #WomenInMusic #WomenInFilm #WomenInFashion #WomenInDesign #WomenInArchitecture #WomenInConstruction #WomenInRealEstate #WomenInAgriculture #WomenInManufacturing #WomenInHealthcare #WomenInPharma #WomenInBiotech #WomenInEnergy #WomenInMining #WomenInTransportation #WomenInLogistics #WomenInRetail #WomenInHospitality #WomenInTourism #WomenInTravel #WomenInFoodService #WomenInRestaurant #WomenInNonProfit #WomenInGovernment #WomenInMilitary #WomenInPublicSafety #WomenInLawEnforcement #WomenInFirefighting #WomenInEmergencyServices #WomenInFirstResponse #WomenIn",-0.007640207186341286
