textID,original,sentiment,prefix,completion,combined,orig_without_prefix
762a44afb6,Mrs.Bates left,neutral,<sentiment: neutral>Mrs, is in the hospital,<sentiment: neutral>Mrs is in the hospital,Bates left
1a38bc0602,Hates having broken wrist and has PE next ugh,negative,<sentiment: negative>Hates having broken wrist, and can`t play guitar,<sentiment: negative>Hates having broken wrist and can`t play guitar,and has PE next ugh
a0c3ef4a01,watching SNL with guess Justin Timberlake...OMG! He is too funny!  hahahah,positive,<sentiment: positive>watching SNL with guess Justin Timberlake...OM,G he is so funny!  and so cute!,<sentiment: positive>watching SNL with guess Justin Timberlake...OMG he is so funny!  and so cute!,! He is too funny!  hahahah
de2a14a465,Last day of CGI 09,neutral,<sentiment: neutral>Last day of, school  yay!,<sentiment: neutral>Last day of school  yay!,CGI 09
94488794d4, Who To Say Hi To And Who To Buy A Shot To. Lol. Jk.,neutral,<sentiment: neutral>Who To Say Hi To And Who To Buy, Stuff For?  #FollowFriday #FF,<sentiment: neutral>Who To Say Hi To And Who To Buy Stuff For?  #FollowFriday #FF, A Shot To. Lol. Jk.
12b631ca7b," thank you! i was just playing that a moment ago, actually! a very different, even more chill version.  *spooky*! haha.",neutral,"<sentiment: neutral>thank you! i was just playing that a moment ago, actually! a", lot of people have been playing it. i`m not sure why.,"<sentiment: neutral>thank you! i was just playing that a moment ago, actually! a lot of people have been playing it. i`m not sure why."," very different, even more chill version.  *spooky*! haha."
95dfefd4e7,Well off 2 bed...cant wait 2 party 4 Mother`s Day in like 14 hours or so,positive,<sentiment: positive>Well off 2 bed...cant wait 2 party, tomorrow 2night was fun 2gthr!,<sentiment: positive>Well off 2 bed...cant wait 2 party tomorrow 2night was fun 2gthr!,4 Mother`s Day in like 14 hours or so
e637c11dca,is gonna be mad hungry when I get home. Forgot my money...,negative,<sentiment: negative>is gonna be mad hungry when I, get home. No lunch today.,<sentiment: negative>is gonna be mad hungry when I get home. No lunch today.,get home. Forgot my money...
3775d15b1d, So when are you guys coming to Alabama...you were supposed to be there tonight but cancelled...I had great seats,neutral,<sentiment: neutral>So when are you guys coming to Alabama...you were, here last year and I missed you  Please come back!,<sentiment: neutral>So when are you guys coming to Alabama...you were here last year and I missed you  Please come back!, supposed to be there tonight but cancelled...I had great seats
7f62c60ffe, hey plz look > http://www.twitpic.com/5m7vd < what do u think? plz tell me,neutral,<sentiment: neutral>hey plz look > http://www.twitpic.com/,4w0j1 and tell me what you think of it,<sentiment: neutral>hey plz look > http://www.twitpic.com/4w0j1 and tell me what you think of it,5m7vd < what do u think? plz tell me
a5abb95859,#bouvierb-day is on trending topics. ahh Happy Birthday Pierre Bouvier,positive,<sentiment: positive>#bouvierb-day is on trending, topics!  Happy birthday to the Bouvier,<sentiment: positive>#bouvierb-day is on trending topics!  Happy birthday to the Bouvier,topics. ahh Happy Birthday Pierre Bouvier
e32bcc9304,http://skipall.com/8p.png  The come apart easy enough,positive,<sentiment: positive>http://skipall.com/8,/2/3/1/1,<sentiment: positive>http://skipall.com/8/2/3/1/1,.png  The come apart easy enough
f4e8990f70,sadly  brother told me there are no skateparks where he lives. BUMMER!,negative,<sentiment: negative>sadly  brother told me there are no skate,parks in the whole of the north east!,<sentiment: negative>sadly  brother told me there are no skateparks in the whole of the north east!,arks where he lives. BUMMER!
2f9f6f89cd, Tell X to email me pics! OfficialShew,neutral,<sentiment: neutral>Tell X to email me," his number, please.","<sentiment: neutral>Tell X to email me his number, please.", pics! OfficialShew
a86d48a430,Heaos keen for next weekend.        Mummy. <3,positive,<sentiment: positive>Heaos keen for next weekend, in the sun  woop!,<sentiment: positive>Heaos keen for next weekend in the sun  woop!,        Mummy. <3
1e2e4371a9,i hate stupid boys! arrgh,negative,<sentiment: negative>i hate stupid, **** twitter!,<sentiment: negative>i hate stupid **** twitter!,boys! arrgh
dd3dbdf77e, hi Ms. Fussy  *waves*,neutral,<sentiment: neutral>hi Ms. F,annnnn!,<sentiment: neutral>hi Ms. Fannnnn!,ussy  *waves*
8d4c510735, I hope you didn`t take that quote personally!! I`ve been throwing them out here and there all day-guess I shoulda waited a bit,negative,<sentiment: negative>I hope you didn`t take that quote personally!! I`ve been throwing, that around for years. I`m sure you`re not alone.,<sentiment: negative>I hope you didn`t take that quote personally!! I`ve been throwing that around for years. I`m sure you`re not alone., them out here and there all day-guess I shoulda waited a bit
4ea8274298,at `s with ,neutral,<sentiment: neutral>at, the airport waiting,<sentiment: neutral>at the airport waiting,`s with 
b521edea57, sounds like you`re having a great time,positive,<sentiment: positive>sounds like you`,re having a good time,<sentiment: positive>sounds like you`re having a good time,re having a great time
a74b7578a5,"You spelled my name wrong, but message received   http://tinyurl.com/krw9p3",neutral,"<sentiment: neutral>You spelled my name wrong, but message received  ", and I`m glad you liked the pic,"<sentiment: neutral>You spelled my name wrong, but message received   and I`m glad you liked the pic",http://tinyurl.com/krw9p3
173738ce2a, email those pics on ur labtop to me...  I wana put one of them as my background!  http://myloc.me/21DS,neutral,<sentiment: neutral>email those pics on ur labtop to me...  I wana put, them on my myspace..  I`ll forward them to ur phone,<sentiment: neutral>email those pics on ur labtop to me...  I wana put them on my myspace..  I`ll forward them to ur phone, one of them as my background!  http://myloc.me/21DS
674bb5ca74,British Expat Tweet Tommy and the Giant Sprout: Especially for Fly  as part of sprout seaso.. http://tinyurl.com/c7kvb6,neutral,<sentiment: neutral>British Expat Tweet Tommy and the Giant Sprout: Especially for Fly  as, it`s a bit of a 'fly' on the wall look at the UK,<sentiment: neutral>British Expat Tweet Tommy and the Giant Sprout: Especially for Fly  as it`s a bit of a 'fly' on the wall look at the UK,part of sprout seaso.. http://tinyurl.com/c7kvb6
6e424d5ccf," and Im just going into work... if we were married, we wud never see each other",negative,<sentiment: negative>and Im just going into work... if we, werent in the same state I would come over,<sentiment: negative>and Im just going into work... if we werent in the same state I would come over," were married, we wud never see each other"
d4305524e2, Weird! Maybe all the updates just aren`t being sent to my phone  Haha,negative,<sentiment: negative>Weird! Maybe all the updates just aren,`t showing up on my phone.  Sorry,<sentiment: negative>Weird! Maybe all the updates just aren`t showing up on my phone.  Sorry,`t being sent to my phone  Haha
e71ac19463,"http://twitpic.com/4jbwh - we were at a sleepover, and nobody stops me when there`s a camera in my hand",neutral,<sentiment: neutral>http://twitpic.com/4jbwh - we were at a," different table, but we were both there!  I`m in the back","<sentiment: neutral>http://twitpic.com/4jbwh - we were at a different table, but we were both there!  I`m in the back","sleepover, and nobody stops me when there`s a camera in my hand"
ab464f70e6,I wish it would rain...but it won`t,neutral,<sentiment: neutral>I wish it would rain, so I could stay inside,<sentiment: neutral>I wish it would rain so I could stay inside,..but it won`t
d546f8c422,Amazing day with my boyfriend. He`s a good drummer.,positive,<sentiment: positive>Amazing day with my boyfriend., Now I`m off to bed,<sentiment: positive>Amazing day with my boyfriend. Now I`m off to bed,He`s a good drummer.
bab26fdc24, pansy  wtf codeh?!,negative,<sentiment: negative>pansy , is a ****,<sentiment: negative>pansy  is a ****, wtf codeh?!
4f0c1d97c4,I should have know that 'extra hand' comment would cause trouble...  About to upload House Music and Beyond Vol. 3,negative,<sentiment: negative>I should have know that 'extra hand' comment would cause trouble,.  I`m sorry. I didn`t mean to offend anyone.,<sentiment: negative>I should have know that 'extra hand' comment would cause trouble.  I`m sorry. I didn`t mean to offend anyone.,..  About to upload House Music and Beyond Vol. 3
24a7c7e988,"Going to i don`t know where with taylor,dolton,jacob, chris and my sister.",neutral,"<sentiment: neutral>Going to i don`t know where with taylor,d","ylan, and jessi.  i love them","<sentiment: neutral>Going to i don`t know where with taylor,dylan, and jessi.  i love them","lton,jacob, chris and my sister."
b7b0f4fb71,Just got back from a run & I`m feeling grrrrrreeeeeaat!!!,positive,<sentiment: positive>Just got back from a run & I`m, off to work.  Have a great day everyone!,<sentiment: positive>Just got back from a run & I`m off to work.  Have a great day everyone!,feeling grrrrrreeeeeaat!!!
6957e5f1bf, How come?,neutral,<sentiment: neutral>How, are you?,<sentiment: neutral>How are you?, come?
ee87e14bee, yes  and i want you to keep going if you would ;),positive,<sentiment: positive>yes  and i want you, to come to my house too!,<sentiment: positive>yes  and i want you to come to my house too!, to keep going if you would ;)
0f9b915617,Sunburn ouch,negative,<sentiment: negative>Sun,burn hurts,<sentiment: negative>Sunburn hurts,urn ouch
f3afed1887, Fun times ~ that`s my friends beer!  here`s the pic`  http://yfrog.com/053agj,positive,<sentiment: positive>Fun times ~ that`s my friends beer!  here`s, my pic with my beer http://twitpic.com/67j4,<sentiment: positive>Fun times ~ that`s my friends beer!  here`s my pic with my beer http://twitpic.com/67j4, the pic`  http://yfrog.com/053agj
51d74124da,It appears I`m going home tomorrow...and it`s not a good thing...,negative,<sentiment: negative>It appears I`m going home tomorrow, after all.  #flyertalk,<sentiment: negative>It appears I`m going home tomorrow after all.  #flyertalk,..and it`s not a good thing...
bcd831b113,The graduation ceremony should be starting about now. I really wish I could be there.,positive,<sentiment: positive>The graduation ceremony should be starting about now,.  I hope it goes well.,<sentiment: positive>The graduation ceremony should be starting about now.  I hope it goes well., I really wish I could be there.
f39c65d9ef, hahaha omg i only got 3 hrs of sleep,neutral,<sentiment: neutral>hahaha omg i only, have 2 more days of school,<sentiment: neutral>hahaha omg i only have 2 more days of school, got 3 hrs of sleep
1a9933a4fe,- I LOVE YOU!!!! YOU MAKE ME SO HAPPY!!!!,positive,<sentiment: positive>- I LOVE YOU!!!! YOU,`RE THE BEST MOM EVER!,<sentiment: positive>- I LOVE YOU!!!! YOU`RE THE BEST MOM EVER!,MAKE ME SO HAPPY!!!!
c4453ff2b8, Thanks for sending the link.,positive,<sentiment: positive>Thanks for sending, the link.,<sentiment: positive>Thanks for sending the link., the link.
a3f0f32135,Arrrr better half made me brekkie in bed. Weather not 2 gud in Black Country 2day but we won`t let it put the dampers on our planned bbq,neutral,<sentiment: neutral>Arrrr better half made me brekkie in bed. Weather not 2 gud in, the garden 2day.  http://plurk.com/p/su2j3,<sentiment: neutral>Arrrr better half made me brekkie in bed. Weather not 2 gud in the garden 2day.  http://plurk.com/p/su2j3,Black Country 2day but we won`t let it put the dampers on our planned bbq
f433396b44,  wish u could rub my head too,positive,<sentiment: positive>wish u could, be my study partner,<sentiment: positive>wish u could be my study partner,d rub my head too
6388c670c6,_Hodges Yup. Their loss.,negative,<sentiment: negative>_Hodges Yup, that`s the problem.,<sentiment: negative>_Hodges Yup that`s the problem., Their loss.
bc3032341b,i`m sad...i`ll miss you grandma angie.. you were always like a 3rd grandma to me..,negative,<sentiment: negative>i`m sad...i`ll miss you grandma angie,   i love you so much and i`ll see you soon,<sentiment: negative>i`m sad...i`ll miss you grandma angie   i love you so much and i`ll see you soon,. you were always like a 3rd grandma to me..
b7c1a22a62, OHHHH THAT REMINDS ME. I know it`s not one of yours.... can you send me some of my toothpaste?,neutral,<sentiment: neutral>OHHHH THAT REMINDS ME. I know it`s not, the same but I`m going to see Star Trek today.  lol,<sentiment: neutral>OHHHH THAT REMINDS ME. I know it`s not the same but I`m going to see Star Trek today.  lol, one of yours.... can you send me some of my toothpaste?
ca66e5e4b6,_in_love scanton?! that`s farrr  elaine got her cartilage pierced! it`s so cute!,positive,<sentiment: positive>_in_love scanton?! that`s farrr  el, is coming to philly in july! i`m so excited,<sentiment: positive>_in_love scanton?! that`s farrr  el is coming to philly in july! i`m so excited,ine got her cartilage pierced! it`s so cute!
be16255b41,Wake Up..... Please.,negative,<sentiment: negative>Wake Up, and go to work,<sentiment: negative>Wake Up and go to work,.... Please.
8fa75341d4," Would applaud self-validation for all sorts of good theological, psychological & sociological reasons. But agree - lighten up!",positive,"<sentiment: positive>Would applaud self-validation for all sorts of good theological,"," philosophical, and psychological reasons.  #fb","<sentiment: positive>Would applaud self-validation for all sorts of good theological, philosophical, and psychological reasons.  #fb", psychological & sociological reasons. But agree - lighten up!
d147a9feb1," really... I`m an alumnus, and I don`t know myself! and we didn`t have Macs yet when I was there...",neutral,"<sentiment: neutral>really... I`m an alumnus, and I don`t know", what the heck is going on.  I`m so out of touch.,"<sentiment: neutral>really... I`m an alumnus, and I don`t know what the heck is going on.  I`m so out of touch.", myself! and we didn`t have Macs yet when I was there...
afc17894d4, im sorry,negative,<sentiment: negative>im, so bored,<sentiment: negative>im so bored, sorry
03b569041c, It rained here too,neutral,<sentiment: neutral>It r,ained on me,<sentiment: neutral>It rained on me,ained here too
ea5c577cb7, lol exams i didn`t go to mcast or other school i finished form 5 and that`s it soo disappointed in myself,negative,<sentiment: negative>lol exams i didn`t go to mcast or other school, but i`m still stressed  i hate this weather too,<sentiment: negative>lol exams i didn`t go to mcast or other school but i`m still stressed  i hate this weather too, i finished form 5 and that`s it soo disappointed in myself
9891da8fff,These messages are teasing me! It isnt fair.,negative,<sentiment: negative>These messages are teasing me, and I can`t respond,<sentiment: negative>These messages are teasing me and I can`t respond, It isnt fair.
5f42a2d026, no way to comment on site unless you are a member,neutral,<sentiment: neutral>no way to comment on, the blog on the website,<sentiment: neutral>no way to comment on the blog on the website, site unless you are a member
d3a576d221," you asked about my SF schedule, dahling...maybe next time",neutral,<sentiment: neutral>you asked about my SF schedule, and I didn`t answer you.,<sentiment: neutral>you asked about my SF schedule and I didn`t answer you.,", dahling...maybe next time"
eea9145f1b, ack! I just read about your show  that`s horrible!!! No accounting for taste.,negative,<sentiment: negative>ack! I just read about your show , in the news.  Sorry to hear that,<sentiment: negative>ack! I just read about your show  in the news.  Sorry to hear that, that`s horrible!!! No accounting for taste.
49ec0f5742," ... thx for ur msg, so awesome!  luv the new single! xoxo",positive,"<sentiment: positive>... thx for ur msg, so awesome!","  I`ll be in touch soon, cheers!","<sentiment: positive>... thx for ur msg, so awesome!  I`ll be in touch soon, cheers!",  luv the new single! xoxo
7b65e54ea9,Why does Urban Outfitters taunt me with amazing clothing that`s way too expensive.,neutral,<sentiment: neutral>Why does Urban Outfitters taunt me, with their amazing clothes that I can`t afford?,<sentiment: neutral>Why does Urban Outfitters taunt me with their amazing clothes that I can`t afford?,with amazing clothing that`s way too expensive.
80832ca578, last week  and I interviewed  and we told him you are the FB queen! Glad to see you both connected,positive,<sentiment: positive>last week  and I interviewed  and we told him, how much we loved him.  #josswhedon,<sentiment: positive>last week  and I interviewed  and we told him how much we loved him.  #josswhedon, you are the FB queen! Glad to see you both connected
be226efbd2, and I was just gonna ask you if you wanted to go to CLUB Hidden House on sat night. hehe.,positive,<sentiment: positive>and I was just gonna ask you if you wanted to, go to the movies with me.  oh well.,<sentiment: positive>and I was just gonna ask you if you wanted to go to the movies with me.  oh well., go to CLUB Hidden House on sat night. hehe.
0b581d3f9f, Headed back to Baltimore tonight,neutral,<sentiment: neutral>Headed back, to the office.,<sentiment: neutral>Headed back to the office., to Baltimore tonight
1973abbb06," I`ve been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don`t like getting up early",neutral,"<sentiment: neutral>I`ve been well, thx. Just getting up for an early", start. How about you?  I`m off to the gym now,"<sentiment: neutral>I`ve been well, thx. Just getting up for an early start. How about you?  I`m off to the gym now", morning meeting and wondering why I agreed to it. Don`t like getting up early
7c6b2e810a, Writing or making sense ?,neutral,<sentiment: neutral>Writing or, should I sleep?,<sentiment: neutral>Writing or should I sleep?, making sense ?
ab07a3fe36,5500 words and counting.  My hands hurt,negative,<sentiment: negative>5500 words and counting, for my first english essay,<sentiment: negative>5500 words and counting for my first english essay,  My hands hurt
b8d1e767b2,_ When they don`t pop well. I feel lousier after playing those.,negative,<sentiment: negative>_ When they don`t pop well.,  I hate when that happens.,<sentiment: negative>_ When they don`t pop well.  I hate when that happens.,I feel lousier after playing those.
efba862a1b, I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.,neutral,<sentiment: neutral>I just laughed out loud on the bus reading your statement, about the 'no more ****' thing.  lol,<sentiment: neutral>I just laughed out loud on the bus reading your statement about the 'no more ****' thing.  lol, of ethics. People moved away. He he he.
d109999477, can you play I Wish by Jordan Knight,neutral,<sentiment: neutral>can you play I, see you on the internet,<sentiment: neutral>can you play I see you on the internet, Wish by Jordan Knight
cf64d19714, Hi x Your websites soo cool i love using it  Thank you,positive,<sentiment: positive>Hi x Your websites soo cool, and the shop is amazing  x,<sentiment: positive>Hi x Your websites soo cool and the shop is amazing  x, i love using it  Thank you
cc153c2a35,ordered my new shirt,neutral,<sentiment: neutral>ordered, new glasses today,<sentiment: neutral>ordered new glasses today,my new shirt
c5556624b0, pretty soon gonna have to unfollow myself from _words to cut the quickly growing 'habit' ... but I do love the challenge!,positive,<sentiment: positive>pretty soon gonna have to unfollow myself from _words to cut, down on the constant stream of 'new' updates from myself.,<sentiment: positive>pretty soon gonna have to unfollow myself from _words to cut down on the constant stream of 'new' updates from myself., the quickly growing 'habit' ... but I do love the challenge!
f46d274a8b,OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.,negative,<sentiment: negative>OMggg. i just heard someone is gonna die on the, next episode of BGT. i dont want it to be any of,<sentiment: negative>OMggg. i just heard someone is gonna die on the next episode of BGT. i dont want it to be any of,new season of the secret life of the american teenager  noooo.
910a250227,cant find my shoes. :/ hope its as bad as itll get 2nite.  im happy.,neutral,<sentiment: neutral>cant find my shoes. :/ hope its as bad as, it sounds.  i want to go to the movies.,<sentiment: neutral>cant find my shoes. :/ hope its as bad as it sounds.  i want to go to the movies.,itll get 2nite.  im happy.
ab52225ed8,i`m getting ready for tonight (teachers dinner on the beach!) but it`s raining and i hate this!,negative,<sentiment: negative>i`m getting ready for tonight (teachers dinner on, me) and i`m sooo nervous  x,<sentiment: negative>i`m getting ready for tonight (teachers dinner on me) and i`m sooo nervous  x,the beach!) but it`s raining and i hate this!
f40d533a23,got all A`s,neutral,<sentiment: neutral>got, my new glasses,<sentiment: neutral>got my new glasses,all A`s
c336250f8f,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me",neutral,<sentiment: neutral>i know i told him i didnt want him to stay home with me, but he said he had to work  i want to go to the movies,<sentiment: neutral>i know i told him i didnt want him to stay home with me but he said he had to work  i want to go to the movies,"but i lied, i really did want him to stay home with me"
f23c1c4255, not happy,negative,<sentiment: negative>not, feeling well,<sentiment: negative>not feeling well, happy
896289196c,_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don`t believe me,neutral,<sentiment: neutral>_gaba haha I think we should let the topic drop now., It`s not worth the headache.  I`m off to bed,<sentiment: neutral>_gaba haha I think we should let the topic drop now. It`s not worth the headache.  I`m off to bed,a quick poll would settle the matter if you don`t believe me
02624773ca,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80`s! and yes your still a Hottie!,positive,<sentiment: positive>I wish I can see clips of your show that you hosted. Hottie, and the Blowout is a great song. I love it.  Thanks.,<sentiment: positive>I wish I can see clips of your show that you hosted. Hottie and the Blowout is a great song. I love it.  Thanks.,Shawn in the 80`s! and yes your still a Hottie!
31a107dbcf,But on the bright side...no school,positive,<sentiment: positive>But on the bright," side, it`s Friday","<sentiment: positive>But on the bright side, it`s Friday",side...no school
eabaf375f4,I must have viewed that picture of me and  from saturday morning about a milling times  x,neutral,<sentiment: neutral>I must have viewed that picture of me and , you a thousand times. I love it.,<sentiment: neutral>I must have viewed that picture of me and  you a thousand times. I love it.,from saturday morning about a milling times  x
51313cb3fd,is listening & watching both my boys on Guitar Heroes,neutral,<sentiment: neutral>is listening & watching both, the Jonas Brothers and Hannah Montana,<sentiment: neutral>is listening & watching both the Jonas Brothers and Hannah Montana,my boys on Guitar Heroes
42ebd9099d,I have turned into a fast food ****,negative,<sentiment: negative>I have turned into, a total homebody,<sentiment: negative>I have turned into a total homebody,a fast food ****
6ac3031bc9,I hate not getting e-mail`s  going to do other stuff now...ice my toe (long story) and have some calpol (cold :S) soooo night xxxx,negative,<sentiment: negative>I hate not getting e-mail`s  going to do other stuff now...ice my toe, and watch a movie...i`m so bored...i want to go to the beach,<sentiment: negative>I hate not getting e-mail`s  going to do other stuff now...ice my toe and watch a movie...i`m so bored...i want to go to the beach,(long story) and have some calpol (cold :S) soooo night xxxx
666f836b32,_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin,neutral,<sentiment: neutral>_rockstar umm how bout em?..aint get 2 see da game  but i, heard it was good..i`ll get 2 see it when it comes out on dvd lol,<sentiment: neutral>_rockstar umm how bout em?..aint get 2 see da game  but i heard it was good..i`ll get 2 see it when it comes out on dvd lol,see dey survived anotha game of da series due to notin but Lebron im guessin
6e41749ac7,hey  i tried callin u but it wont let me,neutral,<sentiment: neutral>hey  i tried callin, u but u didnt answer!,<sentiment: neutral>hey  i tried callin u but u didnt answer!,u but it wont let me
98f836e4b6,Now I am depressed after watching so you think you can dance,negative,<sentiment: negative>Now I am depressed after watching, the movie 'Marley and Me',<sentiment: negative>Now I am depressed after watching the movie 'Marley and Me',so you think you can dance
88b6d952b6,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him,neutral,<sentiment: neutral>home form school...its a long weekend  most ppl would, be happy about that but im not...i have revision to do,<sentiment: neutral>home form school...its a long weekend  most ppl would be happy about that but im not...i have revision to do,be happy but im not...im still mad and sad about him
f6d56869b1,life should be exciting today but someone very close to me has mardy bum and its starting to rub off on me!!,neutral,<sentiment: neutral>life should be exciting today but someone very close to me has, just been told they have to have an operation  **** life,<sentiment: neutral>life should be exciting today but someone very close to me has just been told they have to have an operation  **** life,mardy bum and its starting to rub off on me!!
58272bcdb4,misses Nanny.,negative,<sentiment: negative>misses, her best friend,<sentiment: negative>misses her best friend,Nanny.
5ded2a1364,_Allison Catch you later Terry....,neutral,<sentiment: neutral>_Allison Catch, you in a bit,<sentiment: neutral>_Allison Catch you in a bit,you later Terry....
6612e42b28,Kyle is Cody`s wee bro!,neutral,<sentiment: neutral>Kyle is Cody,`s brother.,<sentiment: neutral>Kyle is Cody`s brother.,s wee bro!
c10ae302bc," Oh you understand French?  Well, maybe I exxagerated it a little bit lol but they all want at least 1/2 years of exp. :-/",neutral,"<sentiment: neutral>Oh you understand French?  Well, maybe I exxagerated it a little", bit. I`m not sure if I`ll be able to get it.,"<sentiment: neutral>Oh you understand French?  Well, maybe I exxagerated it a little bit. I`m not sure if I`ll be able to get it.", bit lol but they all want at least 1/2 years of exp. :-/
980578403b, pea plants!,neutral,<sentiment: neutral>pe,,<sentiment: neutral>pe,a plants!
de0673a07d,thinks castles are fun,positive,<sentiment: positive>thinks cast, is the best show,<sentiment: positive>thinks cast is the best show,es are fun
dc0f5bca14,At anthony`s for prom.,neutral,<sentiment: neutral>At anthony,`s house.,<sentiment: neutral>At anthony`s house.,s for prom.
787df2fd0f,"home! day scale from one to ten is an 8  **** i feel old compare to him, haha so cute.",neutral,<sentiment: neutral>home! day scale from one to ten is an 8,   http://plurk.com/p/su2j3,<sentiment: neutral>home! day scale from one to ten is an 8   http://plurk.com/p/su2j3," **** i feel old compare to him, haha so cute."
36f885a911,I will move anywhere as long as it has a freaking dishwasher! I despise doing dishes,negative,<sentiment: negative>I will move anywhere as long as it has, good schools and a good job for my husband,<sentiment: negative>I will move anywhere as long as it has good schools and a good job for my husband,a freaking dishwasher! I despise doing dishes
acf54fad30," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",negative,<sentiment: negative>Im doing ok.  I have a 15 year old going on 35, son who is being a ****.  I`m so tired of his attitude.,<sentiment: negative>Im doing ok.  I have a 15 year old going on 35 son who is being a ****.  I`m so tired of his attitude.," that is driving me crazy, but that comes with the territory, I guess."
8b0054a807,Poor Kella is on meds now for an ear infection; she lost her food all over  twice at the doc`s,negative,<sentiment: negative>Poor Kella is on meds now for an ear infection;, she`s been screaming for 2 days.  Poor baby girl,<sentiment: negative>Poor Kella is on meds now for an ear infection; she`s been screaming for 2 days.  Poor baby girl,she lost her food all over  twice at the doc`s
4bc7d627ad," Yes, have to be right for church",positive,"<sentiment: positive>Yes, have to", agree with that one.,"<sentiment: positive>Yes, have to agree with that one.", be right for church
6bdd5e9d7e,Trying to find someone to go to the mall with.,neutral,<sentiment: neutral>Trying to find someone to, go to the movies with tonight,<sentiment: neutral>Trying to find someone to go to the movies with tonight,go to the mall with.
af706b4c58,Dhellohannah5 can you please follow me  i need more followers haha,neutral,<sentiment: neutral>Dhellohannah5 can you please, follow me? I`m new here,<sentiment: neutral>Dhellohannah5 can you please follow me? I`m new here,follow me  i need more followers haha
4987043fd4,hm...still workin on my contract.hmm...i`m feelin awful..,negative,<sentiment: negative>hm...still workin on my contract.h,mmm...i`m so tired right now.,<sentiment: negative>hm...still workin on my contract.hmmm...i`m so tired right now.,m...i`m feelin awful..
e7f2b44a1f,I totally forgot my phone at home this morning,negative,<sentiment: negative>I totally forgot my, phone at home.,<sentiment: negative>I totally forgot my phone at home.,phone at home this morning
cc53e85d21, Proud 17-year-old here that loves The Carpenters!!!,positive,<sentiment: positive>Proud 17-year-old here, with a full-ride scholarship.,<sentiment: positive>Proud 17-year-old here with a full-ride scholarship., that loves The Carpenters!!!
9508bfc99f,feels sick to my stomach and idkk whyy,negative,<sentiment: negative>feels sick to my, stomach. ugh,<sentiment: negative>feels sick to my stomach. ugh,stomach and idkk whyy
3ba9e80d1d,Off to work I go,neutral,<sentiment: neutral>Off to, the airport!,<sentiment: neutral>Off to the airport!,work I go
300c739684, so cute you twitting in potuguese!,positive,<sentiment: positive>so cute you twitting, while having breakfast  <3,<sentiment: positive>so cute you twitting while having breakfast  <3, in potuguese!
e056f0a268," Hey bud, we just shot you an email",neutral,"<sentiment: neutral>Hey bud, we", are in the same boat,"<sentiment: neutral>Hey bud, we are in the same boat", just shot you an email
a050668b78," good. yeah i am fine thanks. just dreading history tomorrow, not in the mood for hyperactive 20 year olds lmao",neutral,"<sentiment: neutral>good. yeah i am fine thanks. just dreading history tomorrow,", but i`m gonna be fine. i`ll be fine.,"<sentiment: neutral>good. yeah i am fine thanks. just dreading history tomorrow, but i`m gonna be fine. i`ll be fine.", not in the mood for hyperactive 20 year olds lmao
887e90ff88, ew.  sorry zach,negative,<sentiment: negative>ew., that`s gross.,<sentiment: negative>ew. that`s gross.,  sorry zach
047abbd04e,I know. Im just kidding,neutral,<sentiment: neutral>I know., It`s weird.,<sentiment: neutral>I know. It`s weird.,Im just kidding
